Timestamp,Human readable date (America/Los_Angeles),accuracy,alerts,battery,cellstr,connecttime,daily,hourly,maxmin,resets,temp,towers,context_accuracy,context_alerts,context_battery,context_cellstr,context_connecttime,context_daily,context_hourly,context_maxmin,context_resets,context_temp,context_towers,created_at_accuracy,created_at_alerts,created_at_battery,created_at_cellstr,created_at_connecttime,created_at_daily,created_at_hourly,created_at_maxmin,created_at_resets,created_at_temp,created_at_towers
1653480001000,2022-05-25 05:00:01,,0.0,86.0,,23.0,0.0,0.0,2.0,0.0,53.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},,,1653516643104,1653516643104,,1653516643104,1653516643104,1653516643104,1653516643104,1653516643104,1653516643104,
1653476400000,2022-05-25 04:00:00,,0.0,86.0,,34.0,0.0,0.0,2.0,0.0,55.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},,,1653476427045,1653476427045,,1653476427045,1653476427045,1653476427045,1653476427045,1653476427045,1653476427045,
1653472801000,2022-05-25 03:00:01,,0.0,86.0,,21.0,0.0,0.0,2.0,0.0,57.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},,,1653472839229,1653472839229,,1653472839229,1653472839229,1653472839229,1653472839229,1653472839229,1653472839229,
1653469201000,2022-05-25 02:00:01,,0.0,85.0,,20.0,0.0,0.0,2.0,0.0,59.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},,,1653469225840,1653469225840,,1653469225840,1653469225840,1653469225840,1653469225840,1653469225840,1653469225840,
1653465601000,2022-05-25 01:00:01,,0.0,86.0,,34.0,0.0,0.0,2.0,0.0,59.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},,,1653465625167,1653465625167,,1653465625167,1653465625167,1653465625167,1653465625167,1653465625167,1653465625167,
1653462045504,2022-05-25 00:00:45,2322.0,,,24.74,,,,,,,1.0,{},,,"{""lng"":-121.9758405,""lat"":37.1093717}",,,,,,,{},1653462045504,,,1653462045504,,,,,,,1653462045504
1653462001000,2022-05-25 00:00:01,,13.0,86.0,,274.0,0.0,0.0,2.0,0.0,60.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},,,1653462042223,1653462042223,,1653462042223,1653462042223,1653462042223,1653462042223,1653462042223,1653462042223,
1653458582000,2022-05-24 23:03:02,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653462040446,,,,,,,,,
1653458401000,2022-05-24 23:00:01,,0.0,86.0,,27.0,166.0,0.0,2.0,39.0,60.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},,,1653462038432,1653462038432,,1653462038432,1653462038432,1653462038432,1653462038432,1653462038432,1653462038432,
1653454423000,2022-05-24 21:53:43,,13.0,86.0,,592.0,166.0,1.0,2.0,39.0,62.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},,,1653454883043,1653454883043,,1653454883043,1653454883043,1653454883043,1653454883043,1653454883043,1653454883043,
1653451785000,2022-05-24 21:09:45,,30.0,,,,,,,,,,,{},,,,,,,,,,,1653454881679,,,,,,,,,
1653451418000,2022-05-24 21:03:38,,30.0,,,,,,,,,,,{},,,,,,,,,,,1653454881321,,,,,,,,,
1653448516000,2022-05-24 20:15:16,,31.0,,,,,,,,,,,{},,,,,,,,,,,1653454877786,,,,,,,,,
1653448349000,2022-05-24 20:12:29,,31.0,87.0,,421.0,165.0,1.0,2.0,37.0,64.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},,,1653454879356,1653454879356,,1653454879356,1653454879356,1653454879356,1653454879356,1653454879356,1653454879356,
1653448090000,2022-05-24 20:08:10,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653454876540,,,,,,,,,
1653447782000,2022-05-24 20:03:02,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653454876005,,,,,,,,,
1653447218000,2022-05-24 19:53:38,,13.0,87.0,,421.0,164.0,13.0,2.0,35.0,68.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},,,1653454873892,1653454873892,,1653454873892,1653454873892,1653454873892,1653454873892,1653454873892,1653454873892,
1653444915000,2022-05-24 19:15:15,,31.0,,,,,,,,,,,{},,,,,,,,,,,1653454872219,,,,,,,,,
1653444489000,2022-05-24 19:08:09,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653454871898,,,,,,,,,
1653444182000,2022-05-24 19:03:02,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653454871933,,,,,,,,,
1653443580000,2022-05-24 18:53:00,,13.0,88.0,,0.0,151.0,19.0,2.0,32.0,73.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},,,1653454868527,1653454868527,,1653454868527,1653454868527,1653454868527,1653454868527,1653454868527,1653454868527,
1653441345000,2022-05-24 18:15:45,,30.0,,,,,,,,,,,{},,,,,,,,,,,1653454868490,,,,,,,,,
1653440889000,2022-05-24 18:08:09,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653454868474,,,,,,,,,
1653440582000,2022-05-24 18:03:02,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653454868499,,,,,,,,,
1653440314000,2022-05-24 17:58:34,,31.0,89.0,,421.0,132.0,15.0,2.0,29.0,80.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},,,1653454861839,1653454861839,,1653454861839,1653454861839,1653454861839,1653454861839,1653454861839,1653454861839,
1653437716000,2022-05-24 17:15:16,,31.0,,,,,,,,,,,{},,,,,,,,,,,1653454861696,,,,,,,,,
1653437290000,2022-05-24 17:08:10,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653454855850,,,,,,,,,
1653436983000,2022-05-24 17:03:03,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653454855723,,,,,,,,,
1653436366000,2022-05-24 16:52:46,,13.0,90.0,,421.0,117.0,16.0,2.0,27.0,91.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},,,1653454852413,1653454852413,,1653454852413,1653454852413,1653454852413,1653454852413,1653454852413,1653454852413,
1653434127000,2022-05-24 16:15:27,,31.0,,,,,,,,,,,{},,,,,,,,,,,1653454852378,,,,,,,,,
1653433701000,2022-05-24 16:08:21,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653454849905,,,,,,,,,
1653433394000,2022-05-24 16:03:14,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653454849419,,,,,,,,,
1653433058000,2022-05-24 15:57:38,,31.0,91.0,,421.0,101.0,12.0,2.0,24.0,100.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},,,1653454847232,1653454847232,,1653454847232,1653454847232,1653454847232,1653454847232,1653454847232,1653454847232,
1653430516000,2022-05-24 15:15:16,,31.0,,,,,,,,,,,{},,,,,,,,,,,1653454845770,,,,,,,,,
1653430090000,2022-05-24 15:08:10,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653454845594,,,,,,,,,
1653429783000,2022-05-24 15:03:03,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653454861654,,,,,,,,,
1653429001000,2022-05-24 14:50:01,,13.0,91.0,,430.0,89.0,9.0,2.0,22.0,95.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},,,1653454842449,1653454842449,,1653454842449,1653454842449,1653454842449,1653454842449,1653454842449,1653454842449,
1653426925000,2022-05-24 14:15:25,,31.0,,,,,,,,,,,{},,,,,,,,,,,1653454841024,,,,,,,,,
1653426489000,2022-05-24 14:08:09,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653454840911,,,,,,,,,
1653426182000,2022-05-24 14:03:02,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653454843918,,,,,,,,,
1653425280000,2022-05-24 13:48:00,,31.0,89.0,,421.0,80.0,11.0,2.0,19.0,87.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},,,1653454833276,1653454833276,,1653454833276,1653454833276,1653454833276,1653454833276,1653454833276,1653454833276,
1653422082000,2022-05-24 12:54:42,,31.0,88.0,,421.0,69.0,13.0,2.0,17.0,86.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},,,1653451923381,1653451923381,,1653451923381,1653451923381,1653451923381,1653451923381,1653451923381,1653451923381,
1653419716000,2022-05-24 12:15:16,,31.0,,,,,,,,,,,{},,,,,,,,,,,1653451923444,,,,,,,,,
1653419290000,2022-05-24 12:08:10,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653451923413,,,,,,,,,
1653418982000,2022-05-24 12:03:02,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653451918314,,,,,,,,,
1653418455000,2022-05-24 11:54:15,,13.0,87.0,,421.0,56.0,21.0,2.0,15.0,82.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},,,1653451907055,1653451907055,,1653451907055,1653451907055,1653451907055,1653451907055,1653451907055,1653451907055,
1653416159000,2022-05-24 11:15:59,,31.0,,,,,,,,,,,{},,,,,,,,,,,1653451906813,,,,,,,,,
1653415733000,2022-05-24 11:08:53,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653451903616,,,,,,,,,
1653415426000,2022-05-24 11:03:46,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653451903347,,,,,,,,,
1653415201000,2022-05-24 11:00:01,,31.0,83.0,,421.0,35.0,19.0,2.0,12.0,82.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},,,1653451901223,1653451901223,,1653451901223,1653451901223,1653451901223,1653451901223,1653451901223,1653451901223,
1653412516000,2022-05-24 10:15:16,,31.0,,,,,,,,,,,{},,,,,,,,,,,1653451901197,,,,,,,,,
1653412090000,2022-05-24 10:08:10,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653451895847,,,,,,,,,
1653411782000,2022-05-24 10:03:02,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653451895566,,,,,,,,,
1653410978000,2022-05-24 09:49:38,,0.0,85.0,,88.0,16.0,8.0,2.0,10.0,78.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},,,1653451893329,1653451893329,,1653451893329,1653451893329,1653451893329,1653451893329,1653451893329,1653451893329,
1653406955000,2022-05-24 08:42:35,,31.0,86.0,,421.0,8.0,2.0,2.0,10.0,75.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},,,1653408175590,1653408175590,,1653408175590,1653408175590,1653408175590,1653408175590,1653408175590,1653408175590,
1653405315000,2022-05-24 08:15:15,,31.0,,,,,,,,,,,{},,,,,,,,,,,1653408161585,,,,,,,,,
1653404889000,2022-05-24 08:08:09,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653408161593,,,,,,,,,
1653404582000,2022-05-24 08:03:02,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653408161561,,,,,,,,,
1653403433000,2022-05-24 07:43:53,,0.0,86.0,,40.0,6.0,5.0,2.0,8.0,68.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},,,1653408093345,1653408093345,,1653408093345,1653408093345,1653408093345,1653408093345,1653408093345,1653408093345,
1653400386000,2022-05-24 06:53:06,,0.0,86.0,,165.0,1.0,1.0,2.0,8.0,55.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},,,1653400845106,1653400845106,,1653400845106,1653400845106,1653400845106,1653400845106,1653400845106,1653400845106,
1653397201000,2022-05-24 06:00:01,,13.0,86.0,,0.0,0.0,0.0,2.0,8.0,46.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},,,1653397385176,1653397385176,,1653397385176,1653397385176,1653397385176,1653397385176,1653397385176,1653397385176,
1653394539000,2022-05-24 05:15:39,,30.0,,,,,,,,,,,{},,,,,,,,,,,1653397385196,,,,,,,,,
1653394090000,2022-05-24 05:08:10,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653397385151,,,,,,,,,
1653393783000,2022-05-24 05:03:03,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653397381950,,,,,,,,,
1653393601000,2022-05-24 05:00:01,,13.0,87.0,,421.0,0.0,0.0,2.0,5.0,46.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},,,1653397380431,1653397380431,,1653397380431,1653397380431,1653397380431,1653397380431,1653397380431,1653397380431,
1653390915000,2022-05-24 04:15:15,,31.0,,,,,,,,,,,{},,,,,,,,,,,1653397382001,,,,,,,,,
1653390489000,2022-05-24 04:08:09,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653397377068,,,,,,,,,
1653390182000,2022-05-24 04:03:02,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653397375724,,,,,,,,,
1653390001000,2022-05-24 04:00:01,,31.0,88.0,,421.0,0.0,0.0,2.0,2.0,46.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},,,1653397373901,1653397373901,,1653397373901,1653397373901,1653397373901,1653397373901,1653397373901,1653397373901,
1653387383000,2022-05-24 03:16:23,,31.0,,,,,,,,,,,{},,,,,,,,,,,1653397373872,,,,,,,,,
1653386957000,2022-05-24 03:09:17,,30.0,,,,,,,,,,,{},,,,,,,,,,,1653397370279,,,,,,,,,
1653386582000,2022-05-24 03:03:02,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653397370241,,,,,,,,,
1653386400000,2022-05-24 03:00:00,,0.0,89.0,,34.0,0.0,0.0,2.0,0.0,46.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},,,1653397367732,1653397367732,,1653397367732,1653397367732,1653397367732,1653397367732,1653397367732,1653397367732,
1653382800000,2022-05-24 02:00:00,,0.0,89.0,,57.0,0.0,0.0,2.0,0.0,46.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},,,1653382839219,1653382839219,,1653382839219,1653382839219,1653382839219,1653382839219,1653382839219,1653382839219,
1653379201000,2022-05-24 01:00:01,,0.0,89.0,,34.0,0.0,0.0,2.0,0.0,46.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},,,1653379264168,1653379264168,,1653379264168,1653379264168,1653379264168,1653379264168,1653379264168,1653379264168,
1653375637161,2022-05-24 00:00:37,3078.0,,,-1.0,,,,,,,1.0,{},,,"{""lat"":37.0562039,""lng"":-122.0850623}",,,,,,,{},1653375637161,,,1653375637161,,,,,,,1653375637161
1653375600000,2022-05-24 00:00:00,,0.0,89.0,,23.0,0.0,0.0,2.0,0.0,46.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},,,1653375633312,1653375633312,,1653375633312,1653375633312,1653375633312,1653375633312,1653375633312,1653375633312,
1653372000000,2022-05-23 23:00:00,,0.0,89.0,,133.0,164.0,0.0,2.0,18.0,48.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},,,1653372033022,1653372033022,,1653372033022,1653372033022,1653372033022,1653372033022,1653372033022,1653372033022,
1653368401000,2022-05-23 22:00:01,,13.0,90.0,,258.0,164.0,0.0,2.0,18.0,50.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},,,1653368531822,1653368531822,,1653368531822,1653368531822,1653368531822,1653368531822,1653368531822,1653368531822,
1653364982000,2022-05-23 21:03:02,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653365120152,,,,,,,,,
1653364801000,2022-05-23 21:00:01,,13.0,91.0,,413.0,164.0,0.0,2.0,17.0,53.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},,,1653365063508,1653365063508,,1653365063508,1653365063508,1653365063508,1653365063508,1653365063508,1653365063508,
1653361382000,2022-05-23 20:03:02,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653361630471,,,,,,,,,
1653360420000,2022-05-23 19:47:00,,0.0,91.0,,107.0,164.0,13.0,2.0,16.0,60.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},,,1653361624583,1653361624583,,1653361624583,1653361624583,1653361624583,1653361624583,1653361624583,1653361624583,
1653357462000,2022-05-23 18:57:42,,40.0,91.0,,90.0,151.0,23.0,2.0,16.0,68.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},,,1653357735963,1653357735963,,1653357735963,1653357735963,1653357735963,1653357735963,1653357735963,1653357735963,
1653354122000,2022-05-23 18:02:02,,40.0,,,,,,,,,,,{},,,,,,,,,,,1653357729583,,,,,,,,,
1653353836000,2022-05-23 17:57:16,,13.0,92.0,,546.0,128.0,18.0,2.0,16.0,73.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},,,1653357727755,1653357727755,,1653357727755,1653357727755,1653357727755,1653357727755,1653357727755,1653357727755,
1653350890000,2022-05-23 17:08:10,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653357713791,,,,,,,,,
1653350582000,2022-05-23 17:03:02,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653357713869,,,,,,,,,
1653350380000,2022-05-23 16:59:40,,0.0,92.0,,170.0,110.0,15.0,3.0,14.0,78.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},,,1653357710968,1653357710968,,1653357710968,1653357710968,1653357710968,1653357710968,1653357710968,1653357710968,
1653346798000,2022-05-23 15:59:58,,13.0,91.0,,502.0,95.0,11.0,2.0,14.0,93.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},,,1653346974284,1653346974284,,1653346974284,1653346974284,1653346974284,1653346974284,1653346974284,1653346974284,
1653343689000,2022-05-23 15:08:09,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653343796484,,,,,,,,,
1653343382000,2022-05-23 15:03:02,,30.0,,,,,,,,,,,{},,,,,,,,,,,1653343774768,,,,,,,,,
1653343020000,2022-05-23 14:57:00,,13.0,91.0,,643.0,84.0,6.0,2.0,12.0,87.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},,,1653343772793,1653343772793,,1653343772793,1653343772793,1653343772793,1653343772793,1653343772793,1653343772793,
1653340091000,2022-05-23 14:08:11,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653343772017,,,,,,,,,
1653339782000,2022-05-23 14:03:02,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653343772010,,,,,,,,,
1653339553000,2022-05-23 13:59:13,,0.0,89.0,,57.0,78.0,18.0,2.0,10.0,78.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},,,1653343769141,1653343769141,,1653343769141,1653343769141,1653343769141,1653343769141,1653343769141,1653343769141,
1653335943000,2022-05-23 12:59:03,,13.0,86.0,,685.0,60.0,19.0,2.0,10.0,80.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},,,1653336079890,1653336079890,,1653336079890,1653336079890,1653336079890,1653336079890,1653336079890,1653336079890,
1653332893000,2022-05-23 12:08:13,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653336076775,,,,,,,,,
1653332582000,2022-05-23 12:03:02,,30.0,,,,,,,,,,,{},,,,,,,,,,,1653336076380,,,,,,,,,
1653331859000,2022-05-23 11:50:59,,0.0,85.0,,21.0,41.0,13.0,3.0,8.0,73.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},,,1653336074132,1653336074132,,1653336074132,1653336074132,1653336074132,1653336074132,1653336074132,1653336074132,
1653327886000,2022-05-23 10:44:46,,0.0,82.0,,128.0,28.0,10.0,2.0,8.0,71.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},,,1653328830913,1653328830913,,1653328830913,1653328830913,1653328830913,1653328830913,1653328830913,1653328830913,
1653325169000,2022-05-23 09:59:29,,13.0,82.0,,264.0,18.0,8.0,2.0,8.0,68.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},,,1653325340811,1653325340811,,1653325340811,1653325340811,1653325340811,1653325340811,1653325340811,1653325340811,
1653321782000,2022-05-23 09:03:02,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653325338732,,,,,,,,,
1653321369000,2022-05-23 08:56:09,,0.0,82.0,,29.0,10.0,4.0,2.0,7.0,66.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},,,1653325337019,1653325337019,,1653325337019,1653325337019,1653325337019,1653325337019,1653325337019,1653325337019,
1653317445000,2022-05-23 07:50:45,,0.0,83.0,,26.0,6.0,6.0,2.0,7.0,62.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},,,1653318041048,1653318041048,,1653318041048,1653318041048,1653318041048,1653318041048,1653318041048,1653318041048,
1653314401000,2022-05-23 07:00:01,,40.0,83.0,,154.0,0.0,0.0,2.0,7.0,53.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},,,1653314438946,1653314438946,,1653314438946,1653314438946,1653314438946,1653314438946,1653314438946,1653314438946,
1653310985000,2022-05-23 06:03:05,,40.0,,,,,,,,,,,{},,,,,,,,,,,1653314438647,,,,,,,,,
1653310800000,2022-05-23 06:00:00,,0.0,83.0,,23.0,0.0,0.0,2.0,7.0,44.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},,,1653310965956,1653310965956,,1653310965956,1653310965956,1653310965956,1653310965956,1653310965956,1653310965956,
1653307201000,2022-05-23 05:00:01,,0.0,85.0,,168.0,0.0,0.0,2.0,7.0,42.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},,,1653307235509,1653307235509,,1653307235509,1653307235509,1653307235509,1653307235509,1653307235509,1653307235509,
1653303601000,2022-05-23 04:00:01,,13.0,85.0,,617.0,0.0,0.0,2.0,7.0,42.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},,,1653303783233,1653303783233,,1653303783233,1653303783233,1653303783233,1653303783233,1653303783233,1653303783233,
1653300674308,2022-05-23 03:11:14,3221.0,,,26.8,,,,,,,1.0,{},,,"{""lng"":-122.0722029,""lat"":37.0433311}",,,,,,,{},1653300674308,,,1653300674308,,,,,,,1653300674308
1653300497000,2022-05-23 03:08:17,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653300709089,,,,,,,,,
1653300162000,2022-05-23 03:02:42,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653300709108,,,,,,,,,
1653300001000,2022-05-23 03:00:01,,13.0,85.0,,421.0,0.0,0.0,2.0,5.0,44.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},,,1653300692140,1653300692140,,1653300692140,1653300692140,1653300692140,1653300692140,1653300692140,1653300692140,
1653297314000,2022-05-23 02:15:14,,31.0,,,,,,,,,,,{},,,,,,,,,,,1653300691996,,,,,,,,,
1653296889000,2022-05-23 02:08:09,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653300691922,,,,,,,,,
1653296582000,2022-05-23 02:03:02,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653300691938,,,,,,,,,
1653296401000,2022-05-23 02:00:01,,31.0,86.0,,421.0,0.0,0.0,2.0,2.0,44.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},,,1653300683581,1653300683581,,1653300683581,1653300683581,1653300683581,1653300683581,1653300683581,1653300683581,
1653293719000,2022-05-23 01:15:19,,31.0,,,,,,,,,,,{},,,,,,,,,,,1653300683214,,,,,,,,,
1653293293000,2022-05-23 01:08:13,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653300683171,,,,,,,,,
1653292982000,2022-05-23 01:03:02,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653300683113,,,,,,,,,
1653292800000,2022-05-23 01:00:00,,0.0,86.0,,37.0,0.0,0.0,2.0,0.0,44.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},,,1653300675527,1653300675527,,1653300675527,1653300675527,1653300675527,1653300675527,1653300675527,1653300675527,
1653289201000,2022-05-23 00:00:01,,0.0,86.0,,68.0,0.0,0.0,2.0,0.0,46.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},,,1653300671551,1653300671551,,1653300671551,1653300671551,1653300671551,1653300671551,1653300671551,1653300671551,
1653285601000,2022-05-22 23:00:01,,0.0,87.0,,110.0,470.0,0.0,2.0,33.0,48.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},,,1653289325461,1653289325461,,1653289325461,1653289325461,1653289325461,1653289325461,1653289325461,1653289325461,
1653282142750,2022-05-22 22:02:22,2492.0,,,-1.0,,,,,,,1.0,{},,,"{""lat"":37.0809186,""lng"":-121.9828606}",,,,,,,{},1653282142750,,,1653282142750,,,,,,,1653282142750
1653282001000,2022-05-22 22:00:01,,13.0,86.0,,421.0,470.0,0.0,2.0,33.0,50.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},,,1653289323792,1653289323792,,1653289323792,1653289323792,1653289323792,1653289323792,1653289323792,1653289323792,
1653279316000,2022-05-22 21:15:16,,31.0,,,,,,,,,,,{},,,,,,,,,,,1653289324032,,,,,,,,,
1653278890000,2022-05-22 21:08:10,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653289323747,,,,,,,,,
1653278583000,2022-05-22 21:03:03,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653289323673,,,,,,,,,
1653277901000,2022-05-22 20:51:41,,31.0,86.0,,425.0,470.0,3.0,2.0,30.0,51.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},,,1653289318798,1653289318798,,1653289318798,1653289318798,1653289318798,1653289318798,1653289318798,1653289318798,
1653275735000,2022-05-22 20:15:35,,31.0,,,,,,,,,,,{},,,,,,,,,,,1653289313019,,,,,,,,,
1653275304000,2022-05-22 20:08:24,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653289310685,,,,,,,,,
1653274982000,2022-05-22 20:03:02,,30.0,,,,,,,,,,,{},,,,,,,,,,,1653289309533,,,,,,,,,
1653274689000,2022-05-22 19:58:09,,0.0,88.0,,72.0,467.0,16.0,3.0,28.0,57.0,,,{},"{""key1"":""Discharging""}",,{},{},{},{},{},{},,,1653289307231,1653289307231,,1653289307231,1653289307231,1653289307231,1653289307231,1653289307231,1653289307231,
1653271065000,2022-05-22 18:57:45,,0.0,88.0,,156.0,451.0,10.0,2.0,28.0,62.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},,,1653289303261,1653289303261,,1653289303261,1653289303261,1653289303261,1653289303261,1653289303261,1653289303261,
1653267477000,2022-05-22 17:57:57,,0.0,88.0,,72.0,441.0,29.0,2.0,28.0,68.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},,,1653289242545,1653289242545,,1653289242545,1653289242545,1653289242545,1653289242545,1653289242545,1653289242545,
1653263572000,2022-05-22 16:52:52,,31.0,89.0,,421.0,412.0,19.0,2.0,28.0,75.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},,,1653285745262,1653285745262,,1653285745262,1653285745262,1653285745262,1653285745262,1653285745262,1653285745262,
1653261307000,2022-05-22 16:15:07,,31.0,,,,,,,,,,,{},,,,,,,,,,,1653285687402,,,,,,,,,
1653260890000,2022-05-22 16:08:10,,30.0,,,,,,,,,,,{},,,,,,,,,,,1653285687340,,,,,,,,,
1653260582000,2022-05-22 16:03:02,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653285685357,,,,,,,,,
1653260101000,2022-05-22 15:55:01,,31.0,88.0,,430.0,393.0,34.0,2.0,26.0,86.0,,,{},"{""key1"":""Charged""}",,{},{},{},{},{},{},,,1653285684001,1653285684001,,1653285684001,1653285684001,1653285684001,1653285684001,1653285684001,1653285684001,
1653257727000,2022-05-22 15:15:27,,31.0,,,,,,,,,,,{},,,,,,,,,,,1653285683884,,,,,,,,,
1653257291000,2022-05-22 15:08:11,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653285677294,,,,,,,,,
1653256982000,2022-05-22 15:03:02,,32.0,,,,,,,,,,,{},,,,,,,,,,,1653285677294,,,,,,,,,
1653256691000,2022-05-22 14:58:11,,13.0,87.0,,421.0,359.0,44.0,2.0,24.0,80.0,,,{},"{""key1"":""Charging""}",,{},{},{},{},{},{},,,1653285674376,1653285674376,,1653285674376,1653285674376,1653285674376,1653285674376,1653285674376,1653285674376,
