Timestamp,Human readable date (America/Los_Angeles),alerts,battery,daily,hourly,maxmin,resets,temp,context_alerts,context_battery,context_daily,context_hourly,context_maxmin,context_resets,context_temp,created_at_alerts,created_at_battery,created_at_daily,created_at_hourly,created_at_maxmin,created_at_resets,created_at_temp
1636239646954,2021-11-06 16:00:46,0.0,2.0,222.0,222.0,2.0,0.0,55.0,{},{},{},{},{},{},{},1636239646954,1636239646954,1636239646954,1636239646954,1636239646954,1636239646954,1636239646954
1636236042839,2021-11-06 15:00:42,0.0,1.0,217.0,217.0,3.0,0.0,59.0,{},{},{},{},{},{},{},1636236042839,1636236042839,1636236042839,1636236042839,1636236042839,1636236042839,1636236042839
1636160420563,2021-11-05 18:00:20,0.0,1.0,49.0,6.0,2.0,0.0,51.0,{},{},{},{},{},{},{},1636160420563,1636160420563,1636160420563,1636160420563,1636160420563,1636160420563,1636160420563
1636156886404,2021-11-05 17:01:26,0.0,1.0,43.0,6.0,3.0,0.0,51.0,{},{},{},{},{},{},{},1636156886404,1636156886404,1636156886404,1636156886404,1636156886404,1636156886404,1636156886404
1636153238016,2021-11-05 16:00:38,0.0,1.0,37.0,4.0,3.0,0.0,59.0,{},{},{},{},{},{},{},1636153238016,1636153238016,1636153238016,1636153238016,1636153238016,1636153238016,1636153238016
1636149614392,2021-11-05 15:00:14,0.0,1.0,33.0,28.0,2.0,0.0,66.0,{},{},{},{},{},{},{},1636149614392,1636149614392,1636149614392,1636149614392,1636149614392,1636149614392,1636149614392
1636131613510,2021-11-05 10:00:13,0.0,1.0,5.0,5.0,2.0,1.0,44.0,{},{},{},{},{},{},{},1636131613510,1636131613510,1636131613510,1636131613510,1636131613510,1636131613510,1636131613510
1636074293849,2021-11-04 18:04:53,0.0,1.0,43.0,13.0,4.0,3.0,55.0,{},{},{},{},{},{},{},1636074293849,1636074293849,1636074293849,1636074293849,1636074293849,1636074293849,1636074293849
1636070536115,2021-11-04 17:02:16,0.0,1.0,36.0,6.0,2.0,2.0,51.0,{},{},{},{},{},{},{},1636070536115,1636070536115,1636070536115,1636070536115,1636070536115,1636070536115,1636070536115
1636070533176,2021-11-04 17:02:13,0.0,1.0,36.0,6.0,2.0,2.0,51.0,{},{},{},{},{},{},{},1636070533176,1636070533176,1636070533176,1636070533176,1636070533176,1636070533176,1636070533176
1636066874721,2021-11-04 16:01:14,0.0,2.0,30.0,8.0,3.0,2.0,55.0,{},{},{},{},{},{},{},1636066874721,1636066874721,1636066874721,1636066874721,1636066874721,1636066874721,1636066874721
1636063235283,2021-11-04 15:00:35,0.0,1.0,22.0,6.0,1.0,2.0,53.0,{},{},{},{},{},{},{},1636063235283,1636063235283,1636063235283,1636063235283,1636063235283,1636063235283,1636063235283
